site	measurement	value	depth
SR	temp	29.022	6
SR	temp	29.028	6
SR	temp	29.022	6
SR	temp	28.992	6
SR	temp	28.998	6
SR	temp	29.004	6
SR	temp	29.022	6
SR	temp	28.98	6
SR	temp	28.998	6
SR	temp	29.004	6
SR	temp	28.992	6
SR	temp	28.986	6
SR	temp	29.034	6
SR	temp	29.01	6
SR	temp	29.004	6
SR	temp	29.01	6
SR	temp	29.065	6
SR	temp	28.992	6
SR	temp	28.998	6
SR	temp	29.028	6
SR	temp	28.998	6
SR	temp	29.01	6
SR	temp	28.986	6
SR	temp	29.004	6
SR	temp	28.998	6
SR	temp	29.016	6
SR	temp	29.065	6
SR	temp	28.998	6
SR	temp	29.004	6
SR	temp	29.004	6
SR	temp	29.004	6
SR	temp	29.01	6
SR	temp	29.016	6
SR	temp	29.034	6
SR	temp	29.004	6
SR	temp	29.034	6
SR	temp	29.022	6
SR	temp	29.077	6
SR	temp	28.998	6
SR	temp	29.01	6
SR	temp	29.01	6
SR	temp	29.053	6
SR	temp	29.083	6
SR	temp	29.034	6
SR	temp	29.077	6
SR	temp	28.998	6
SR	temp	29.016	6
SR	temp	29.004	6
SR	temp	29.01	6
SR	temp	29.01	6
SR	temp	29.053	6
SR	temp	29.071	6
SR	temp	29.059	6
SR	temp	29.047	6
SR	temp	29.028	6
SR	temp	29.016	6
SR	temp	29.004	6
SR	temp	29.004	6
SR	temp	29.01	6
SR	temp	29.053	6
SR	temp	29.047	6
SR	temp	29.028	6
SR	temp	29.01	6
SR	temp	29.034	6
SR	temp	29.034	6
SR	temp	29.053	6
SR	temp	29.053	6
SR	temp	29.059	6
SR	temp	29.016	6
SR	temp	29.065	6
SR	temp	29.059	6
SR	temp	29.01	6
SR	temp	29.041	6
SR	temp	29.053	8
SR	temp	29.065	8
SR	temp	29.028	8
SR	temp	29.071	8
SR	redox	209.3193	water
SR	redox	208.6644	water
SR	redox	209.3837	water
SR	redox	209.5877	water
SR	redox	209.8454	water
SR	redox	210.1138	water
SR	redox	210.1138	water
SR	redox	208.4711	water
SR	redox	207.945	water
SR	redox	208.6644	water
SR	redox	207.4834	water
SR	redox	207.6874	water
SR	redox	206.8284	water
SR	redox	206.8928	water
SR	redox	206.4419	water
SR	redox	206.8928	water
SR	redox	205.9802	water
SR	redox	207.0968	water
SR	redox	206.5063	water
SR	redox	205.9802	water
SR	redox	206.3131	water
SR	redox	205.1321	water
SR	redox	204.7348	water
SR	redox	204.4127	water
SR	redox	203.2961	water
SR	redox	203.2317	water
SR	redox	202.9633	water
SR	redox	202.1795	water
SR	redox	202.7056	water
SR	redox	202.4372	water
SR	redox	201.7178	water
SR	redox	201.8574	water
SR	redox	201.1918	water
SR	redox	201.9218	water
SR	redox	201.2669	water
SR	redox	201.6534	water
SR	redox	201.6534	water
SR	redox	200.9341	water
SR	redox	201.7823	water
SR	redox	200.612	water
SR	redox	201.5246	water
SR	redox	200.9341	water
SR	redox	201.3957	water
SR	redox	200.9985	water
SR	redox	200.8052	water
SR	redox	201.0629	water
SR	redox	201.8574	water
SR	redox	201.2669	water
SR	redox	201.589	water
SR	redox	201.7823	water
SR	redox	201.5246	water
SR	redox	202.1795	water
SR	redox	202.3084	water
SR	redox	202.3728	water
SR	redox	202.8989	water
SR	redox	202.4372	water
SR	redox	202.1151	water
SR	redox	202.2439	water
SR	redox	201.7823	water
SR	redox	200.9341	water
SR	redox	207.5585	water
SR	redox	206.6996	water
SR	redox	206.968	water
SR	redox	206.6352	water
SR	redox	206.5708	water
SR	redox	207.4189	water
SR	redox	206.968	water
SR	redox	207.6874	water
SR	redox	206.6352	water
SR	redox	206.8928	water
SR	redox	207.3545	water
SR	redox	206.764	water
SR	redox	206.6352	water
SR	redox	207.5585	water
SR	redox	206.6352	water
SR	redox	206.968	water
SR	redox	206.8284	water
SR	redox	207.0968	water
SR	redox	207.5585	water
SR	redox	207.2901	water
SR	redox	207.5585	water
SR	redox	207.2257	water
SR	redox	207.6874	water
SR	redox	207.4189	water
SR	redox	206.6352	water
SR	redox	207.5585	water
SR	redox	206.8928	water
SR	redox	206.8928	water
SR	redox	207.4189	water
SR	redox	207.4189	water
SR	redox	207.1613	water
SR	redox	206.6352	water
SR	redox	207.2257	water
SR	redox	207.3545	water
SR	redox	206.6352	water
SR	redox	207.2901	water
SR	redox	206.3131	water
SR	redox	207.4189	water
SR	redox	207.3545	water
SR	redox	206.5708	water
SR	redox	207.1613	water
SR	redox	206.8928	water
SR	redox	206.6352	water
SR	redox	207.0968	water
SR	redox	206.8928	water
SR	redox	207.2257	water
SR	redox	207.1613	water
SR	redox	206.5708	water
SR	redox	206.6996	water
SR	redox	206.764	water
SR	redox	206.5708	water
SR	redox	206.6996	water
SR	redox	207.3545	water
SR	redox	206.764	water
SR	redox	206.3775	water
SR	redox	206.6996	water
SR	redox	206.8928	water
SR	redox	207.2257	water
SR	redox	206.764	water
SR	redox	206.764	water
SR	redox	207.4189	water
SR	redox	207.0324	water
SR	redox	206.6996	water
SR	redox	207.4189	water
SR	redox	207.3545	water
SR	redox	207.1613	water
SR	redox	207.2901	water
SR	redox	207.4189	water
SR	redox	206.8284	water
SR	redox	206.5708	water
SR	redox	206.8928	water
SR	redox	206.8284	water
SR	redox	207.2901	water
SR	redox	206.764	water
SR	redox	206.6996	water
SR	redox	207.4834	water
SR	redox	206.6352	water
SR	redox	207.2901	water
SR	redox	207.0324	water
SR	redox	206.6352	water
SR	redox	207.2257	water
SR	redox	207.2257	water
SR	redox	206.5708	water
SR	redox	206.764	water
SR	redox	207.6229	water
SR	redox	207.4834	water
SR	redox	207.5585	water
SR	redox	207.4834	water
SR	redox	207.2257	water
SR	redox	207.6229	water
SR	redox	207.6229	water
SR	redox	207.5585	water
SR	redox	207.3545	water
SR	redox	207.4189	water
SR	redox	207.0968	water
SR	redox	207.0324	water
SR	redox	207.0324	water
SR	redox	207.3545	water
SR	redox	207.3545	water
SR	redox	207.8162	water
SR	redox	206.764	water
SR	redox	207.7518	water
SR	redox	207.8806	water
SR	redox	207.0968	water
SR	redox	207.945	water
SR	redox	207.7518	water
SR	redox	207.2901	water
SR	redox	207.3545	water
SR	redox	207.8806	water
SR	redox	207.7518	water
SR	redox	208.0739	water
SR	redox	207.8162	water
SR	redox	208.2134	water
SR	redox	207.6874	water
SR	redox	207.4834	water
SR	redox	208.1383	water
SR	redox	208.1383	water
SR	redox	207.0324	water
SR	redox	207.7518	water
SR	redox	208.4067	water
SR	redox	207.8162	water
SR	redox	207.6229	water
SR	redox	207.945	water
SR	redox	208.2134	water
SR	redox	207.8806	water
SR	redox	207.4189	water
SR	redox	208.0094	water
SR	redox	208.0094	water
SR	redox	208.4067	water
SR	redox	208.5355	water
SR	redox	207.945	water
SR	redox	208.2134	water
SR	redox	208.1383	water
SR	redox	208.2134	water
SR	redox	207.8806	water
SR	redox	207.8806	water
SR	redox	208.3423	water
SR	redox	208.3423	water
SR	redox	207.6874	water
SR	redox	208.2134	water
SR	redox	207.8162	water
SR	redox	208.4067	water
SR	redox	208.0094	water
SR	redox	207.8806	water
SR	redox	207.8806	water
SR	redox	207.0968	water
SR	redox	207.7518	water
SR	redox	207.6874	water
SR	redox	207.6229	water
SR	redox	207.2257	water
SR	redox	208.0739	water
SR	redox	208.0094	water
SR	redox	207.0324	water
SR	redox	207.4189	water
SR	redox	207.2901	water
SR	redox	206.764	water
SR	redox	207.2257	water
SR	redox	207.8162	water
SR	redox	207.945	water
SR	redox	207.6229	water
SR	redox	207.8806	water
SR	redox	207.4834	water
SR	redox	207.3545	water
SR	redox	208.0094	water
SR	redox	207.8162	water
SR	redox	208.0094	water
SR	redox	207.1613	water
SR	redox	207.8162	water
SR	redox	207.945	water
SR	redox	207.7518	water
SR	redox	207.8162	water
SR	redox	207.7518	water
SR	redox	207.6874	water
SR	redox	207.6229	water
SR	redox	207.6229	water
SR	redox	207.8162	water
SR	redox	207.0968	water
SR	redox	207.945	water
SR	redox	207.945	water
SR	redox	207.8806	water
SR	redox	207.945	water
SR	redox	208.1383	water
SR	redox	207.8162	water
SR	redox	207.7518	water
SR	redox	208.0739	water
SR	redox	207.0968	water
SR	redox	207.2901	water
SR	redox	207.7518	water
SR	redox	207.8806	water
SR	redox	207.945	water
SR	redox	207.8806	water
SR	redox	207.3545	water
SR	redox	207.8806	water
SR	redox	208.2779	water
SR	redox	208.2134	water
SR	redox	208.4067	water
SR	redox	208.1383	water
SR	redox	207.945	water
SR	redox	208.2134	water
SR	redox	208.5355	water
SR	redox	208.0094	water
SR	redox	208.3423	water
SR	redox	207.8806	water
SR	redox	208.804	water
SR	redox	208.2779	water
SR	redox	208.4711	water
SR	redox	208.6644	water
SR	redox	208.4067	water
SR	redox	208.7288	water
SR	redox	208.804	water
SR	redox	208.9972	water
SR	redox	209.126	water
SR	redox	208.5355	water
SR	redox	208.6	water
SR	redox	209.1905	water
SR	redox	209.4589	water
SR	redox	209.0616	water
SR	redox	209.3193	water
SR	redox	209.1905	water
SR	redox	209.3837	water
SR	redox	209.4589	water
SR	redox	209.5233	water
SR	redox	209.1905	water
SR	redox	209.4589	water
SR	redox	208.9328	water
SR	redox	208.8684	water
SR	redox	209.5233	water
SR	redox	209.126	water
SR	redox	209.5877	water
SR	redox	209.3837	water
SR	redox	208.9328	water
SR	redox	209.3193	water
SR	redox	209.5877	water
SR	redox	209.781	water
SR	redox	209.5233	water
SR	redox	209.5877	water
SR	redox	209.3837	water
SR	redox	209.5233	water
SR	redox	209.7166	water
SR	redox	209.2549	water
SR	redox	209.3193	water
SR	redox	209.7166	water
SR	redox	209.8454	water
SR	redox	209.1905	water
SR	redox	209.5233	water
SR	redox	209.7166	water
SR	redox	208.4711	water
SR	redox	209.781	water
SR	redox	207.5585	water
SR	redox	207.4834	water
SR	redox	207.8162	water
SR	redox	207.8162	water
SR	redox	205.787	water
SR	redox	206.764	water
SR	redox	206.6996	water
SR	redox	206.3131	water
SR	redox	206.968	water
SR	redox	207.6874	water
SR	redox	207.8162	water
SR	redox	207.5585	water
SR	redox	208.0094	water
SR	redox	208.2779	water
SR	redox	208.4711	water
SR	redox	208.4711	water
SR	redox	208.7288	water
SR	redox	208.3423	water
SR	redox	209.5233	water
SR	redox	209.126	water
SR	redox	210.3715	water
SR	redox	210.6292	water
SR	redox	211.2197	water
SR	redox	211.6813	water
SR	redox	212.0142	water
SR	redox	212.7979	water
SR	redox	213.4529	water
SR	redox	214.956	2
SR	redox	215.8793	2
SR	redox	219.3472	2
SR	redox	221.8381	2
SR	redox	223.1479	2
SR	redox	222.3642	2
SR	redox	228.0653	2
SR	redox	235.9244	2
SR	redox	239.0702	2
SR	redox	238.877	2
SR	redox	239.3386	2
SR	redox	238.6193	2
SR	redox	237.2343	2
SR	redox	236.3217	2
SR	redox	236.1928	2
SR	redox	236.2572	2
SR	redox	234.3569	2
SR	redox	233.5731	2
SR	redox	232.3277	2
SR	redox	231.9948	2
SR	redox	230.685	2
SR	redox	229.504	2
SR	redox	228.5269	2
SR	redox	227.7324	2
SR	redox	227.0131	2
SR	redox	226.1005	2
SR	redox	226.2293	2
SR	redox	225.9717	2
SR	redox	225.6388	2
SR	redox	224.0069	2
SR	redox	222.2353	2
SR	redox	220.131	2
SR	redox	215.0848	2
SR	redox	207.4189	2
SR	redox	200.8697	2
SR	redox	193.8587	2
SR	redox	182.4565	2
SR	redox	174.7262	2
SR	redox	167.4469	2
SR	redox	161.8102	2
SR	redox	155.1321	2
SR	redox	134.4857	2
SR	redox	114.5695	2
SR	redox	102.2439	2
SR	redox	83.11145	2
SR	redox	64.50505	2
SR	redox	36.97659	2
SR	redox	26.22933	2
SR	redox	14.50505	2
SR	redox	8.728795	2
SR	redox	-6.47412	2
SR	redox	-22.2676	2
SR	redox	-32.8752	2
SR	redox	-40.7451	2
SR	redox	-27.7002	2
SR	redox	-33.7342	2
SR	redox	-48.2822	2
SR	redox	-59.6199	2
SR	redox	-68.5957	2
SR	redox	-76.4548	2
SR	redox	-83.4658	2
SR	redox	-84.7112	2
SR	redox	-84.84	2
SR	redox	-88.5119	2
SR	redox	-95.3296	2
SR	redox	-101.288	2
SR	redox	-100.247	2
SR	redox	-99.7209	2
SR	redox	-99.5276	2
SR	redox	-100.107	2
SR	redox	-104.048	2
SR	redox	-102.598	2
SR	redox	-103.844	2
SR	redox	-112.755	2
SR	redox	-116.169	2
SR	redox	-116.824	2
SR	redox	-115.836	2
SR	redox	-112.304	2
SR	redox	-112.24	2
SR	redox	-111.907	2
SR	redox	-111.714	2
SR	redox	-112.626	4
SR	redox	-113.872	4
SR	redox	-115.901	4
SR	redox	-114.655	4
SR	redox	-113.485	4
SR	redox	-115.117	4
SR	redox	-118.596	4
SR	redox	-120.163	4
SR	redox	-121.28	4
SR	redox	-121.473	4
SR	redox	-121.409	4
SR	redox	-120.883	4
SR	redox	-120.099	4
SR	redox	-119.444	4
SR	redox	-118.66	4
SR	redox	-118.134	4
SR	redox	-117.737	4
SR	redox	-118.07	4
SR	redox	-118.134	4
SR	redox	-116.824	4
SR	redox	-116.04	4
SR	redox	-117.221	4
SR	redox	-118.392	4
SR	redox	-122.192	4
SR	redox	-120.496	4
SR	redox	-118.66	4
SR	redox	-119.122	4
SR	redox	-124.426	4
SR	redox	-130.782	4
SR	redox	-148.282	4
SR	redox	-183.734	4
SR	redox	-175.081	4
SR	redox	-190.477	4
SR	redox	-199.85	4
SR	redox	-191.851	4
SR	redox	-193.751	4
SR	redox	-180.975	4
SR	redox	-185.763	4
SR	redox	-201.428	4
SR	redox	-187.46	4
SR	redox	-199.979	4
SR	redox	-220.56	4
SR	redox	-236.805	4
SR	redox	-231.372	4
SR	redox	-222.847	4
SR	redox	-217.941	4
SR	redox	-217.082	4
SR	redox	-212.691	4
SR	redox	-208.299	4
SR	redox	-204.499	4
SR	redox	-200.966	4
SR	redox	-199.066	4
SR	redox	-196.382	4
SR	redox	-195.394	4
SR	redox	-192.774	4
SR	redox	-191.658	4
SR	redox	-189.564	4
SR	redox	-187.986	4
SR	redox	-186.612	4
SR	redox	-184.84	4
SR	redox	-183.272	4
SR	redox	-180.782	4
SR	redox	-180.127	4
SR	redox	-178.817	4
SR	redox	-178.355	4
SR	redox	-175.993	4
SR	redox	-176.133	4
SR	redox	-176.39	4
SR	redox	-179.01	4
SR	redox	-177.636	4
SR	redox	-175.993	4
SR	redox	-175.145	4
SR	redox	-172.192	4
SR	redox	-171.806	4
SR	redox	-175.081	4
SR	redox	-175.081	4
SR	redox	-176.519	4
SR	redox	-188.974	4
SR	redox	-204.638	4
SR	redox	-220.818	4
SR	redox	-223.309	6
SR	redox	-232.682	6
SR	redox	-233.863	6
SR	redox	-232.811	6
SR	redox	-232.875	6
SR	redox	-235.495	6
SR	redox	-234.25	6
SR	redox	-229.407	6
SR	redox	-224.887	6
SR	redox	-221.011	6
SR	redox	-219.637	6
SR	redox	-216.824	6
SR	redox	-212.755	6
SR	redox	-212.562	6
SR	redox	-213.023	6
SR	redox	-210.404	6
SR	redox	-208.17	6
SR	redox	-205.089	6
SR	redox	-203.457	6
SR	redox	-211.778	6
SR	redox	-210.2	6
SR	redox	-209.223	6
SR	redox	-211.842	6
SR	redox	-209.158	6
S6	temp	29.504	water
S6	temp	29.511	water
S6	temp	29.523	water
S6	temp	29.498	water
S6	temp	29.517	water
S6	temp	29.523	water
S6	temp	29.504	water
S6	temp	29.517	water
S6	temp	29.498	water
S6	temp	29.504	water
S6	temp	29.523	water
S6	temp	29.523	water
S6	temp	29.486	water
S6	temp	29.492	water
S6	temp	29.486	water
S6	temp	29.504	water
S6	temp	29.474	water
S6	temp	29.48	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.504	water
S6	temp	29.486	water
S6	temp	29.511	water
S6	temp	29.498	water
S6	temp	29.486	water
S6	temp	29.498	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.486	water
S6	temp	29.486	water
S6	temp	29.492	water
S6	temp	29.486	water
S6	temp	29.492	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.468	water
S6	temp	29.492	water
S6	temp	29.504	water
S6	temp	29.492	water
S6	temp	29.474	water
S6	temp	29.486	water
S6	temp	29.486	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.468	water
S6	temp	29.523	water
S6	temp	29.486	water
S6	temp	29.498	water
S6	temp	29.486	water
S6	temp	29.474	water
S6	temp	29.48	water
S6	temp	29.48	water
S6	temp	29.486	water
S6	temp	29.523	water
S6	temp	29.529	water
S6	temp	29.492	water
S6	temp	29.498	water
S6	temp	29.486	water
S6	temp	29.486	water
S6	temp	29.492	water
S6	temp	29.486	water
S6	temp	29.529	water
S6	temp	29.504	water
S6	temp	29.492	water
S6	temp	29.504	water
S6	temp	29.492	water
S6	temp	29.517	water
S6	temp	29.504	water
S6	temp	29.517	water
S6	temp	29.565	water
S6	temp	29.523	water
S6	temp	29.523	water
S6	temp	29.511	water
S6	temp	29.523	water
S6	temp	29.511	water
S6	temp	29.535	water
S6	temp	29.511	water
S6	temp	29.529	water
S6	temp	29.535	water
S6	temp	29.523	water
S6	temp	29.504	water
S6	temp	29.529	water
S6	temp	29.504	water
S6	temp	29.523	water
S6	temp	29.511	water
S6	temp	29.511	water
S6	temp	29.498	water
S6	temp	29.492	water
S6	temp	29.504	water
S6	temp	29.504	water
S6	temp	29.486	water
S6	temp	29.498	water
S6	temp	29.504	water
S6	temp	29.486	water
S6	temp	29.498	water
S6	temp	29.492	water
S6	temp	29.492	water
S6	temp	29.48	water
S6	temp	29.504	water
S6	temp	29.504	water
S6	temp	29.492	water
S6	temp	29.541	water
S6	temp	29.504	water
S6	temp	29.486	water
S6	temp	29.498	water
S6	temp	29.541	water
S6	temp	29.504	water
S6	temp	29.498	water
S6	temp	29.498	water
S6	temp	29.492	water
S6	temp	29.504	water
S6	temp	29.517	water
S6	temp	29.498	water
S6	temp	29.553	water
S6	temp	29.511	water
S6	temp	29.529	water
S6	temp	29.517	water
S6	temp	29.517	water
S6	temp	29.529	water
S6	temp	29.498	water
S6	temp	29.511	water
S6	temp	29.492	water
S6	temp	29.511	water
S6	temp	29.504	water
S6	temp	29.523	water
S6	temp	29.541	2
S6	temp	29.498	2
S6	temp	29.517	2
S6	temp	29.511	2
S6	temp	29.504	2
S6	temp	29.529	2
S6	temp	29.523	2
S6	temp	29.535	2
S6	temp	29.523	2
S6	temp	29.517	2
S6	temp	29.535	2
S6	temp	29.517	2
S6	temp	29.529	2
S6	temp	29.535	2
S6	temp	29.547	2
S6	temp	29.529	2
S6	temp	29.529	2
S6	temp	29.547	2
S6	temp	29.541	2
S6	temp	29.553	2
S6	temp	29.541	2
S6	temp	29.578	2
S6	temp	29.553	2
S6	temp	29.559	2
S6	temp	29.565	2
S6	temp	29.596	2
S6	temp	29.584	2
S6	temp	29.657	2
S6	temp	29.565	2
S6	temp	29.553	2
S6	temp	29.559	2
S6	temp	29.62	2
S6	temp	29.572	2
S6	temp	29.596	2
S6	temp	29.59	2
S6	temp	29.59	2
S6	temp	29.614	2
S6	temp	29.59	2
S6	temp	29.639	2
S6	temp	29.584	2
S6	temp	29.584	2
S6	temp	29.639	2
S6	temp	29.578	2
S6	temp	29.669	2
S6	temp	29.584	2
S6	temp	29.596	2
S6	temp	29.596	2
S6	temp	29.584	2
S6	temp	29.59	2
S6	temp	29.59	2
S6	temp	29.639	2
S6	temp	29.614	2
S6	temp	29.681	2
S6	temp	29.59	2
S6	temp	29.681	2
S6	temp	29.596	2
S6	temp	29.663	2
S6	temp	29.7	2
S6	temp	29.626	2
S6	temp	29.675	2
S6	temp	29.688	2
S6	temp	29.681	2
S6	temp	29.681	2
S6	temp	29.614	2
S6	temp	29.639	2
S6	temp	29.706	2
S6	temp	29.681	2
S6	temp	29.62	2
S6	temp	29.706	2
S6	temp	29.706	2
S6	temp	29.694	2
S6	temp	29.675	2
S6	temp	29.669	2
S6	temp	29.669	2
S6	temp	29.651	2
S6	temp	29.7	2
S6	temp	29.694	2
S6	temp	29.688	2
S6	temp	29.724	2
S6	temp	29.706	2
S6	temp	29.73	4
S6	temp	29.645	4
S6	temp	29.657	4
S6	temp	29.718	4
S6	temp	29.681	4
S6	temp	29.694	4
S6	temp	29.718	4
S6	temp	29.7	4
S6	temp	29.633	4
S6	temp	29.712	4
S6	temp	29.706	4
S6	temp	29.675	4
S6	temp	29.694	4
S6	temp	29.688	4
S6	temp	29.706	4
S6	temp	29.694	4
S6	temp	29.706	4
S6	temp	29.718	4
S6	temp	29.718	4
S6	temp	29.706	4
S6	temp	29.712	4
S6	temp	29.694	4
S6	temp	29.706	4
S6	temp	29.694	4
S6	temp	29.742	4
S6	temp	29.724	4
S6	temp	29.73	4
S6	temp	29.688	4
S6	temp	29.675	4
S6	temp	29.706	4
S6	temp	29.724	4
S6	temp	29.712	4
S6	temp	29.712	4
S6	temp	29.706	4
S6	temp	29.724	4
S6	temp	29.724	4
S6	temp	29.755	4
S6	temp	29.724	4
S6	temp	29.724	4
S6	temp	29.718	4
S6	temp	29.724	4
S6	temp	29.694	4
S6	temp	29.694	4
S6	temp	29.712	4
S6	temp	29.724	4
S6	temp	29.718	4
S6	temp	29.712	4
S6	temp	29.73	4
S6	temp	29.724	4
S6	temp	29.736	4
S6	temp	29.706	4
S6	temp	29.712	4
S6	temp	29.724	4
S6	temp	29.767	4
S6	temp	29.718	4
S6	temp	29.724	4
S6	temp	29.724	4
S6	temp	29.694	4
S6	temp	29.688	4
S6	temp	29.742	4
S6	temp	29.706	4
S6	temp	29.718	4
S6	temp	29.706	4
S6	temp	29.718	4
S6	temp	29.712	4
S6	temp	29.712	4
S6	temp	29.73	4
S6	temp	29.755	4
S6	temp	29.712	4
S6	temp	29.779	4
S6	temp	29.712	4
S6	temp	29.706	4
S6	temp	29.7	4
S6	temp	29.706	4
S6	temp	29.718	4
S6	temp	29.724	4
S6	temp	29.724	4
S6	temp	29.712	4
S6	temp	29.724	4
S6	temp	29.706	4
S6	temp	29.724	4
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.712	6
S6	temp	29.73	6
S6	temp	29.712	6
S6	temp	29.706	6
S6	temp	29.749	6
S6	temp	29.742	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.706	6
S6	temp	29.724	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.724	6
S6	temp	29.706	6
S6	temp	29.724	6
S6	temp	29.706	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.706	6
S6	temp	29.724	6
S6	temp	29.718	6
S6	temp	29.712	6
S6	temp	29.749	6
S6	temp	29.724	6
S6	temp	29.712	6
S6	temp	29.767	6
S6	temp	29.712	6
S6	temp	29.712	6
S6	temp	29.712	6
S6	temp	29.73	6
S6	temp	29.712	6
S6	temp	29.718	6
S6	temp	29.681	6
S6	temp	29.736	6
S6	temp	29.73	6
S6	temp	29.706	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.724	6
S6	temp	29.712	6
S6	temp	29.736	6
S6	temp	29.712	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.712	6
S6	temp	29.712	6
S6	temp	29.724	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.718	6
S6	temp	29.736	6
S6	temp	29.73	6
S6	temp	29.718	6
S6	temp	29.712	6
S6	temp	29.724	6
S6	temp	29.724	6
S6	temp	29.712	6
S6	temp	29.694	6
S6	temp	29.724	6
S6	temp	29.73	6
S6	temp	29.73	6
S6	temp	29.724	6
S6	temp	29.724	6
S6	temp	29.724	6
S6	temp	29.736	6
S6	temp	29.73	6
S6	temp	29.724	6
S6	temp	29.718	6
S6	temp	29.712	6
S6	temp	29.73	6
S6	temp	29.712	6
S6	temp	29.724	6
S6	temp	29.712	6
S6	temp	29.724	6
S6	temp	29.724	6
S6	temp	29.73	6
S6	temp	29.718	8
S6	temp	29.718	8
S6	temp	29.712	8
S6	temp	29.706	8
S6	temp	29.724	8
S6	temp	29.706	8
S6	temp	29.712	8
S6	temp	29.712	8
S6	temp	29.718	8
S6	temp	29.706	8
S6	temp	29.706	8
S6	temp	29.706	8
S6	temp	29.712	8
S6	temp	29.7	8
S6	temp	29.73	8
S6	temp	29.706	8
S6	temp	29.718	8
S6	temp	29.767	8
S6	temp	29.718	8
S6	temp	29.749	8
S6	temp	29.718	8
S6	temp	29.7	8
S6	temp	29.712	8
S6	temp	29.724	8
S6	temp	29.718	8
S6	temp	29.718	8
S6	temp	29.712	8
S6	temp	29.62	8
S6	temp	29.706	8
S6	temp	29.73	8
S6	temp	29.718	8
S6	temp	29.694	8
S56	redox	262.2718488	water
S56	redox	262.1430105	water
S56	redox	262.1430105	water
S56	redox	261.9390165	water
S56	redox	262.0785914	water
S56	redox	262.1430105	water
S56	redox	261.9390165	water
S56	redox	262.0785914	water
